date,vessel_arrivals,cargo_tonnage,container_teu,bulk_liquid,bulk_dry,roro_units,vessel_type,oil_price,baltic_index,eur_usd,weekday,holiday_be,holiday_eu,strike
2022-09-23,86,981160,25819,342887,205478,2632,Bulk,46.06,1117,1.1277,Friday,0,0,0
2022-09-24,91,902746,22840,331074,154086,2392,RoRo,46.12,1154,1.1265,Saturday,0,0,0
2022-09-25,81,901965,21645,302561,179182,2500,Tanker,46.15,1140,1.1086,Sunday,0,0,0
2022-09-26,95,1056923,26078,380138,188378,2813,Tanker,46.67,1022,1.1072,Monday,0,0,0
2022-09-27,97,1026269,25630,367418,204308,2843,Tanker,48.29,1067,1.0876,Tuesday,0,0,0
2022-09-28,93,1011914,25425,361154,202325,2890,Container,49.47,1064,1.0993,Wednesday,0,0,0
2022-09-29,93,1034935,25216,373397,187127,2895,Container,44.89,1109,1.101,Thursday,0,0,0
2022-09-30,88,1003043,25009,350139,216007,2608,Bulk,43.24,1121,1.1161,Friday,0,0,0
2022-10-01,84,951409,23426,314303,192570,2740,Bulk,43.73,1047,1.1118,Saturday,0,0,0
2022-10-02,85,855312,20831,298636,164270,2522,Tanker,45.4,1095,1.1019,Sunday,0,0,0
2022-10-03,96,1023275,25712,348234,216378,2669,Tanker,45.83,993,1.1128,Monday,0,0,0
2022-10-04,87,964777,24506,330353,178590,2626,Tanker,44.6,1169,1.121,Tuesday,0,0,0
2022-10-05,89,1025532,26059,346512,195273,2667,Tanker,43.04,1074,1.1216,Wednesday,0,0,0
2022-10-06,86,1053817,26633,364063,192368,2784,Container,45.59,1105,1.0976,Thursday,0,0,0
2022-10-07,87,983264,24333,338176,211061,2602,Bulk,47.54,1089,1.1156,Friday,0,0,0
2022-10-08,84,880547,22371,284416,178768,2418,Bulk,48.82,1165,1.1034,Saturday,0,0,0
2022-10-09,89,880697,22172,315246,181415,2569,Tanker,45.41,968,1.1266,Sunday,0,0,0
2022-10-10,92,989557,24806,368548,200319,2747,Tanker,45.89,1112,1.1257,Monday,0,0,0
2022-10-11,95,1062205,26249,377834,217031,2775,Container,44.4,1111,1.1092,Tuesday,0,0,0
2022-10-12,90,1014221,25107,352948,203469,2858,Container,47.14,1096,1.1109,Wednesday,0,0,0
2022-10-13,90,1024673,25654,358088,207102,2711,Tanker,44.75,1208,1.1143,Thursday,0,0,0
2022-10-14,94,981032,25746,339151,197067,2641,Container,49.08,1080,1.0967,Friday,0,0,0
2022-10-15,87,922505,23213,323777,179632,2650,RoRo,42.08,1166,1.1229,Saturday,0,0,0
2022-10-16,81,939806,23190,328562,187588,2596,Bulk,46.43,1149,1.1172,Sunday,0,0,0
2022-10-17,92,1059874,26081,362545,214164,2798,Container,48.49,1197,1.13,Monday,0,0,0
2022-10-18,88,1001141,24783,367228,201113,2450,Tanker,48.22,1104,1.1096,Tuesday,0,0,0
2022-10-19,92,1056531,27502,354914,199484,2786,Container,55.84,1103,1.1148,Wednesday,0,0,0
2022-10-20,94,1022622,25366,365101,193765,2551,Container,48.9,1198,1.1062,Thursday,0,0,0
2022-10-21,94,1064773,27073,371659,221617,2675,Bulk,44.93,1168,1.1116,Friday,0,0,0
2022-10-22,86,925092,22939,342791,182562,2454,RoRo,47.76,1072,1.1102,Saturday,0,0,0
2022-10-23,82,780132,19634,276455,160704,2266,Bulk,42.82,1126,1.1323,Sunday,0,0,0
2022-10-24,89,1005482,25533,348320,192359,2653,Tanker,48.01,1175,1.1158,Monday,0,0,0
2022-10-25,100,1062247,26270,369309,200664,2745,Container,45.87,1201,1.1243,Tuesday,0,0,0
2022-10-26,90,1032325,25488,361713,199716,2815,Container,51.23,1128,1.1197,Wednesday,0,0,0
2022-10-27,90,993741,25673,336381,196968,2713,Container,46.95,1020,1.1111,Thursday,0,0,0
2022-10-28,90,1001587,25532,342887,194996,2512,Tanker,48.37,1195,1.1225,Friday,0,0,0
2022-10-29,82,845424,21531,278049,179436,2476,Tanker,46.94,1111,1.1306,Saturday,0,0,0
2022-10-30,84,850636,21660,288493,171563,2508,Bulk,54.2,1075,1.1129,Sunday,0,0,0
2022-10-31,97,1093517,27568,383670,233495,2807,Container,48.15,1037,1.1334,Monday,0,0,0
2022-11-01,91,1048738,27227,370060,212983,2767,Container,54.76,1223,1.1172,Tuesday,0,0,0
2022-11-02,92,1094358,27381,363232,199571,2861,Container,51.84,1192,1.1212,Wednesday,0,0,0
2022-11-03,101,1052915,26612,367148,219031,2856,Container,50.99,1178,1.1317,Thursday,0,0,0
2022-11-04,92,1050306,25532,373241,197985,2618,Bulk,50.8,1262,1.1202,Friday,0,0,0
2022-11-05,91,961385,23622,334856,194121,2618,Bulk,51.03,1228,1.1276,Saturday,0,0,0
2022-11-06,79,882502,21462,302538,170303,2675,Tanker,44.23,1280,1.1244,Sunday,0,0,0
2022-11-07,91,1022682,26204,353817,221678,2876,Container,49.33,1133,1.1293,Monday,0,0,0
2022-11-08,93,1053861,25070,363444,222289,2866,Container,52.87,1205,1.1046,Tuesday,0,0,0
2022-11-09,96,1067756,26493,367347,207617,2855,Container,50.36,1129,1.1105,Wednesday,0,0,0
2022-11-10,83,1014788,23873,356914,201939,2888,Container,46.46,1202,1.1353,Thursday,0,0,0
2022-11-11,82,841916,20632,317747,170340,2655,Bulk,50.69,1204,1.1399,Friday,1,0,0
2022-11-12,82,899105,22232,307250,186728,2536,Tanker,56.14,1251,1.1208,Saturday,0,0,0
2022-11-13,85,879237,22673,304552,176081,2422,Tanker,54.95,1226,1.1279,Sunday,0,0,0
2022-11-14,90,1053015,26524,368038,202404,2752,Tanker,51.21,1258,1.1337,Monday,0,0,0
2022-11-15,87,977891,24031,335388,189838,2977,Tanker,54.44,1266,1.138,Tuesday,0,0,0
2022-11-16,95,1087907,27731,391750,217546,2675,Container,50.67,1342,1.1112,Wednesday,0,0,0
2022-11-17,88,1006496,25171,328565,211175,2663,Container,46.86,1222,1.1231,Thursday,0,0,0
2022-11-18,89,1002189,25074,345456,203861,2562,Tanker,49.39,1194,1.129,Friday,0,0,0
2022-11-19,79,862856,20970,310183,166384,2507,RoRo,57.05,1257,1.1398,Saturday,0,0,0
2022-11-20,81,933040,22831,323623,191795,2479,Tanker,51.75,1208,1.1581,Sunday,0,0,0
2022-11-21,96,1034213,25443,353766,203747,2740,Container,52.04,1325,1.1312,Monday,0,0,0
2022-11-22,86,991398,24808,351397,205403,2492,Container,52.08,1240,1.1199,Tuesday,0,0,0
2022-11-23,92,1037723,25982,372266,227761,2818,Container,58.91,1230,1.1384,Wednesday,0,0,0
2022-11-24,95,1033124,26600,363700,203754,2872,Tanker,58.29,1238,1.148,Thursday,0,0,0
2022-11-25,88,993766,25037,339806,205166,2652,Bulk,60.28,1301,1.1362,Friday,0,0,0
2022-11-26,83,913689,21488,324353,176775,2557,RoRo,53.37,1260,1.1265,Saturday,0,0,0
2022-11-27,81,820246,20637,283066,163151,2414,RoRo,54.95,1240,1.1456,Sunday,0,0,0
2022-11-28,94,1010508,24538,361130,202338,2734,Container,49.74,1358,1.143,Monday,0,0,0
2022-11-29,84,943770,23111,345152,187205,2612,Container,58.95,1236,1.1266,Tuesday,0,0,0
2022-11-30,89,976567,24008,315743,215018,2742,Container,51.24,1284,1.141,Wednesday,0,0,0
2022-12-01,89,1064926,26291,373835,210532,2921,Tanker,55.62,1318,1.1476,Thursday,0,0,0
2022-12-02,92,1046177,25467,348805,213930,2688,Tanker,51.91,1207,1.1499,Friday,0,0,0
2022-12-03,84,886646,22268,334744,161889,2499,Tanker,53.67,1316,1.1378,Saturday,0,0,0
2022-12-04,82,890431,21555,306970,181542,2626,Bulk,53.17,1242,1.1353,Sunday,0,0,0
2022-12-05,90,1008692,25396,360506,210875,2571,Container,54.09,1339,1.1516,Monday,0,0,0
2022-12-06,86,995448,26005,348054,194869,2496,Container,54.54,1253,1.1276,Tuesday,0,0,0
2022-12-07,91,1010519,24598,345651,182022,2738,Container,54.76,1339,1.1446,Wednesday,0,0,0
2022-12-08,94,998852,24829,340378,199461,2748,Container,59.14,1363,1.1269,Thursday,0,0,0
2022-12-09,87,989218,23469,362083,197981,2612,Container,53.58,1354,1.1517,Friday,0,0,0
2022-12-10,84,908328,22558,327474,187458,2505,Bulk,57.8,1327,1.1389,Saturday,0,0,0
2022-12-11,83,833167,21151,311044,182721,2374,RoRo,61.04,1306,1.1545,Sunday,0,0,0
2022-12-12,95,1023186,25940,358670,201597,2648,Tanker,56.1,1292,1.1472,Monday,0,0,0
2022-12-13,88,1032288,25846,364180,199607,2818,Container,55.73,1397,1.1305,Tuesday,0,0,0
2022-12-14,90,1007889,25642,350089,192242,2594,Container,57.45,1292,1.1574,Wednesday,0,0,0
2022-12-15,89,958830,25244,332720,193351,2612,Container,61.93,1278,1.1591,Thursday,0,0,0
2022-12-16,87,942320,24414,319393,192299,2523,Bulk,59.23,1366,1.1528,Friday,0,0,0
2022-12-17,76,869630,21479,305211,169561,2359,Tanker,57.31,1296,1.1368,Saturday,0,0,0
2022-12-18,82,815323,19658,277471,169294,2510,RoRo,60.62,1291,1.1418,Sunday,0,0,0
2022-12-19,95,995317,24680,352780,202786,2641,Container,56.11,1269,1.1467,Monday,0,0,0
2022-12-20,90,982960,24101,345736,196938,2693,Tanker,61.72,1320,1.1387,Tuesday,0,0,0
2022-12-21,91,1064449,26837,375434,205670,2646,Container,61.17,1343,1.1631,Wednesday,0,0,0
2022-12-22,86,946667,23076,348085,185478,2546,Container,59.28,1362,1.148,Thursday,0,0,0
2022-12-23,91,917894,22911,320886,164141,2652,Container,57.95,1400,1.12,Friday,0,0,0
2022-12-24,81,770291,19676,277169,155944,2614,RoRo,58.06,1382,1.1508,Saturday,0,1,0
2022-12-25,68,551599,13740,213575,110531,1830,Bulk,62.59,1348,1.1444,Sunday,1,1,0
2022-12-26,85,888893,21749,324179,179286,2513,Container,64.93,1351,1.1475,Monday,0,1,0
2022-12-27,83,897905,23035,325798,183616,2588,Container,59.6,1389,1.145,Tuesday,0,1,0
2022-12-28,85,919129,22039,318628,186912,2517,Container,63.15,1429,1.1572,Wednesday,0,1,0
2022-12-29,81,836746,20755,295158,166466,2540,Tanker,55.78,1374,1.1608,Thursday,0,1,0
2022-12-30,84,846843,21150,283212,169758,2384,Tanker,60.55,1347,1.1528,Friday,0,1,0
2022-12-31,82,757005,18933,269941,140166,2351,Tanker,62.47,1323,1.147,Saturday,0,1,0
2023-01-01,70,577320,14523,204807,110794,2014,RoRo,60.1,1303,1.1504,Sunday,1,1,0
2023-01-02,83,943919,23903,330606,189188,2738,Tanker,60.28,1411,1.1515,Monday,0,1,0
2023-01-03,91,999301,24965,360027,193973,2631,Tanker,61.35,1409,1.1437,Tuesday,0,0,0
2023-01-04,80,767579,19005,256575,160397,2316,Container,64.49,1411,1.1579,Wednesday,0,0,1
2023-01-05,89,938769,23265,344918,182485,2703,Container,63.31,1378,1.1572,Thursday,0,0,0
2023-01-06,86,946065,23346,340140,190943,2516,Container,57.42,1457,1.1684,Friday,0,0,0
2023-01-07,90,823645,20985,287569,165662,2442,RoRo,58.04,1365,1.166,Saturday,0,0,0
2023-01-08,77,818648,20143,285040,169700,2246,RoRo,62.84,1439,1.147,Sunday,0,0,0
2023-01-09,86,969523,24661,344139,201111,2545,Tanker,66.29,1391,1.1625,Monday,0,0,0
2023-01-10,87,923792,23104,338536,190311,2624,Container,56.94,1365,1.1452,Tuesday,0,0,0
2023-01-11,94,948175,23444,332877,172787,2523,Container,63.94,1426,1.1621,Wednesday,0,0,0
2023-01-12,87,983688,24901,345731,206291,2621,Tanker,64.12,1419,1.1504,Thursday,0,0,0
2023-01-13,87,949520,23374,332513,202122,2674,Bulk,70.12,1418,1.1458,Friday,0,0,0
2023-01-14,85,844140,21423,313269,164971,2408,Tanker,65.05,1406,1.1592,Saturday,0,0,0
2023-01-15,79,794444,19967,274367,160782,2474,Bulk,67.61,1402,1.1301,Sunday,0,0,0
2023-01-16,90,1007015,24877,352160,194276,2732,Container,67.14,1525,1.1398,Monday,0,0,0
2023-01-17,90,962582,24329,351538,176929,2687,Container,60.57,1467,1.1559,Tuesday,0,0,0
2023-01-18,88,935542,23662,328910,181199,2727,Tanker,69.52,1445,1.159,Wednesday,0,0,0
2023-01-19,89,916251,23485,332058,178929,2606,Container,68.11,1416,1.1549,Thursday,0,0,0
2023-01-20,91,940042,23984,319902,185170,2764,Container,69.23,1462,1.1432,Friday,0,0,0
2023-01-21,77,731325,18529,253911,138594,2388,RoRo,79.73,1439,1.1512,Saturday,0,0,0
2023-01-22,79,774290,18793,285846,148991,2309,Bulk,61.95,1416,1.1637,Sunday,0,0,0
2023-01-23,87,929863,24471,318689,185885,2724,Container,73.62,1401,1.1661,Monday,0,0,0
2023-01-24,86,895169,21677,311796,172872,2569,Container,67.82,1413,1.1605,Tuesday,0,0,0
2023-01-25,85,900281,22982,317665,184404,2511,Container,69.78,1260,1.1727,Wednesday,0,0,0
2023-01-26,88,958346,24174,325530,197122,2665,Container,69.02,1430,1.1655,Thursday,0,0,0
2023-01-27,90,927845,22609,320608,204612,2703,Container,68.12,1396,1.1545,Friday,0,0,0
2023-01-28,85,813099,20265,285711,171625,2465,Bulk,67.92,1501,1.1595,Saturday,0,0,0
2023-01-29,73,771089,19238,270348,156163,2539,RoRo,70.85,1424,1.1487,Sunday,0,0,0
2023-01-30,87,935686,24045,340294,182175,2712,Container,65.53,1364,1.1621,Monday,0,0,0
2023-01-31,86,959731,23637,351320,194296,2692,Container,72.56,1422,1.1747,Tuesday,0,0,0
2023-02-01,86,928657,23085,316469,188344,2490,Tanker,69.29,1373,1.1709,Wednesday,0,0,0
2023-02-02,85,883652,20923,310391,172624,2508,Container,67.37,1450,1.1784,Thursday,0,0,0
2023-02-03,90,961315,24900,343203,198533,2649,Bulk,69.63,1441,1.1618,Friday,0,0,0
2023-02-04,79,803583,19554,296418,149532,2475,RoRo,74.96,1475,1.1787,Saturday,0,0,0
2023-02-05,70,734324,18522,264198,144910,2365,Bulk,69.8,1388,1.1637,Sunday,0,0,0
2023-02-06,81,882310,22007,311718,180909,2540,Container,72.69,1430,1.1808,Monday,0,0,0
2023-02-07,89,925097,23078,330449,182719,2600,Container,69.63,1360,1.1663,Tuesday,0,0,0
2023-02-08,77,911949,23204,325920,180736,2640,Container,74.31,1464,1.1739,Wednesday,0,0,0
2023-02-09,92,959003,24811,326374,190698,2553,Container,74.29,1455,1.182,Thursday,0,0,0
2023-02-10,86,885417,22261,311824,170399,2698,Bulk,77.98,1454,1.1657,Friday,0,0,0
2023-02-11,81,759082,19305,280270,161208,2134,Bulk,72.1,1430,1.1703,Saturday,0,0,0
2023-02-12,77,768159,19368,266782,145487,2498,Tanker,74.83,1451,1.1814,Sunday,0,0,0
2023-02-13,81,942321,24067,331107,191009,2609,Container,73.31,1510,1.1676,Monday,0,0,0
2023-02-14,87,904907,22391,314292,184291,2658,Container,77.09,1416,1.1561,Tuesday,0,0,0
2023-02-15,90,928855,23759,301961,178182,2630,Container,71.23,1437,1.1911,Wednesday,0,0,0
2023-02-16,88,896605,22970,314018,179906,2580,Container,75.81,1376,1.1654,Thursday,0,0,0
2023-02-17,83,895752,22935,316531,171873,2599,Container,73.17,1386,1.1721,Friday,0,0,0
2023-02-18,80,809358,19904,278150,173000,2495,Tanker,73.73,1435,1.1824,Saturday,0,0,0
2023-02-19,75,753877,18763,252311,141665,2298,RoRo,74.37,1485,1.1652,Sunday,0,0,0
2023-02-20,82,894831,22491,304385,173735,2646,Container,75.02,1416,1.1616,Monday,0,0,0
2023-02-21,90,935324,22698,335005,177271,2495,Tanker,74.08,1417,1.1746,Tuesday,0,0,0
2023-02-22,77,824089,21400,308156,153956,2436,Container,75.23,1408,1.1545,Wednesday,0,0,0
2023-02-23,85,948903,23716,345940,202510,2707,Container,79.48,1401,1.1699,Thursday,0,0,0
2023-02-24,78,827745,20836,276267,169891,2541,Container,77.86,1442,1.1756,Friday,0,0,0
2023-02-25,72,739724,18205,267450,149067,2356,RoRo,77.66,1352,1.1709,Saturday,0,0,0
2023-02-26,76,726990,17511,247815,140145,2251,RoRo,73.83,1490,1.1585,Sunday,0,0,0
2023-02-27,88,889035,21924,305340,185068,2623,Container,72.67,1392,1.1903,Monday,0,0,0
2023-02-28,85,915349,22993,315752,176476,2506,Container,78.35,1460,1.1757,Tuesday,0,0,0
2023-03-01,78,850488,21599,304731,176447,2651,Tanker,78.24,1360,1.1894,Wednesday,0,0,0
2023-03-02,87,889929,22329,321068,171006,2526,Container,80.17,1456,1.1728,Thursday,0,0,0
2023-03-03,88,858841,21644,299614,166612,2334,Container,74.06,1455,1.167,Friday,0,0,0
2023-03-04,76,767059,19008,267660,159478,2231,Tanker,75.31,1440,1.1789,Saturday,0,0,0
2023-03-05,73,715923,18146,255216,150095,2278,Tanker,71.2,1370,1.1744,Sunday,0,0,0
2023-03-06,86,888920,22964,316802,182564,2547,Tanker,75.06,1431,1.1651,Monday,0,0,0
2023-03-07,87,855801,21747,311293,162763,2681,Container,79.34,1358,1.192,Tuesday,0,0,0
2023-03-08,82,865645,22046,290132,169555,2395,Container,75.06,1403,1.1714,Wednesday,0,0,0
2023-03-09,80,886403,22307,310441,178536,2534,Container,78.48,1466,1.1596,Thursday,0,0,0
2023-03-10,87,895980,21648,302913,172402,2438,Container,76.09,1453,1.1916,Friday,0,0,0
2023-03-11,78,730215,17733,255066,157011,2246,Tanker,77.73,1413,1.1736,Saturday,0,0,0
2023-03-12,73,683053,17304,236807,117395,2393,Tanker,73.4,1362,1.173,Sunday,0,0,0
2023-03-13,83,896905,22417,313449,173151,2432,Tanker,77.19,1441,1.1617,Monday,0,0,0
2023-03-14,87,879243,22201,299738,171772,2578,Tanker,68.04,1408,1.1971,Tuesday,0,0,0
2023-03-15,86,892946,23162,297658,155838,2579,Container,76.53,1290,1.1672,Wednesday,0,0,0
2023-03-16,80,850041,21614,276570,158838,2473,Container,72.27,1443,1.181,Thursday,0,0,0
2023-03-17,80,801422,20665,279186,165287,2454,Tanker,80.85,1401,1.1899,Friday,0,0,0
2023-03-18,71,727307,18230,250247,145704,2175,RoRo,79.63,1461,1.1853,Saturday,0,0,0
2023-03-19,75,674655,16463,229370,147516,2378,Bulk,78.76,1344,1.1808,Sunday,0,0,0
2023-03-20,82,856099,21374,312860,183582,2677,Container,81.98,1238,1.1648,Monday,0,0,0
2023-03-21,81,849613,20838,288770,173387,2479,Container,74.63,1409,1.174,Tuesday,0,0,0
2023-03-22,84,885120,22907,323960,179530,2770,Container,82.76,1407,1.1843,Wednesday,0,0,0
2023-03-23,82,848986,21620,313384,170325,2434,Container,80.36,1306,1.1749,Thursday,0,0,0
2023-03-24,85,855707,21653,279988,149901,2524,Container,76.89,1340,1.1851,Friday,0,0,0
2023-03-25,78,745438,19254,261827,137931,2461,Bulk,81.05,1524,1.1902,Saturday,0,0,0
2023-03-26,74,704953,16614,242737,141796,2212,Tanker,74.35,1369,1.1933,Sunday,0,0,0
2023-03-27,86,869473,22031,275198,178823,2366,Tanker,75.22,1419,1.1718,Monday,0,0,0
2023-03-28,85,875783,21239,292078,177474,2353,Tanker,75.89,1348,1.2063,Tuesday,0,0,0
2023-03-29,80,835152,20875,300053,159891,2659,Container,76.15,1273,1.1923,Wednesday,0,0,0
2023-03-30,85,904806,22464,336874,188460,2504,Container,74.58,1367,1.185,Thursday,0,0,0
2023-03-31,81,837093,21258,302009,179278,2437,Bulk,81.42,1360,1.1962,Friday,0,0,0
2023-04-01,75,693421,17450,245934,146188,2129,Bulk,76.98,1351,1.2092,Saturday,0,0,0
2023-04-02,73,696782,18092,243660,147273,2340,Bulk,78.82,1362,1.1715,Sunday,0,0,0
2023-04-03,80,838839,20670,310420,163294,2380,Tanker,76.04,1379,1.1839,Monday,0,0,0
2023-04-04,90,881593,22394,330040,184926,2473,Container,72.28,1356,1.1627,Tuesday,0,0,0
2023-04-05,89,921433,23117,316633,185453,2612,Tanker,78.54,1297,1.1887,Wednesday,0,0,0
2023-04-06,79,840065,20184,274023,172105,2354,Container,71.97,1382,1.1907,Thursday,0,0,0
2023-04-07,84,850634,20807,276740,173050,2458,Container,77.48,1258,1.187,Friday,0,0,0
2023-04-08,73,676290,16832,249920,134286,2355,Tanker,73.56,1250,1.1811,Saturday,0,0,0
2023-04-09,75,699151,18035,244232,132950,2292,Bulk,83.59,1387,1.1674,Sunday,0,0,0
2023-04-10,82,831308,21015,292790,165605,2460,Container,80.33,1372,1.1919,Monday,0,0,0
2023-04-11,85,834864,20288,274296,174867,2474,Container,77.87,1341,1.203,Tuesday,0,0,0
2023-04-12,81,816502,20342,278244,159769,2386,Tanker,81.3,1272,1.1828,Wednesday,0,0,0
2023-04-13,84,877330,22942,304111,182613,2716,Container,74.92,1303,1.1934,Thursday,0,0,0
2023-04-14,87,871331,21839,307044,180163,2426,Container,79.04,1322,1.1736,Friday,0,0,0
2023-04-15,76,724341,17945,249533,142477,2308,RoRo,77.95,1253,1.1941,Saturday,0,0,0
2023-04-16,72,659511,16734,220456,143013,2201,Bulk,78.08,1293,1.1859,Sunday,0,0,0
2023-04-17,86,903465,22968,308367,177849,2656,Container,81.04,1359,1.1824,Monday,0,0,0
2023-04-18,81,831733,20565,303190,178423,2558,Tanker,79.35,1395,1.1827,Tuesday,0,0,0
2023-04-19,79,789034,19977,278610,161280,2380,Container,77.94,1300,1.1866,Wednesday,0,0,0
2023-04-20,82,874379,21695,312154,174749,2541,Tanker,72.03,1355,1.1947,Thursday,0,0,0
2023-04-21,78,807711,20552,273710,154440,2444,Container,74.03,1219,1.178,Friday,0,0,0
2023-04-22,74,759449,19071,236269,151184,2112,RoRo,76.46,1344,1.1873,Saturday,0,0,0
2023-04-23,68,674092,17093,230701,133188,2052,Bulk,77.01,1268,1.1911,Sunday,0,0,0
2023-04-24,81,880154,21624,299388,165964,2460,Container,73.25,1320,1.1808,Monday,0,0,0
2023-04-25,84,887169,21769,313999,175693,2475,Container,83.77,1289,1.21,Tuesday,0,0,0
2023-04-26,81,818586,20937,319362,157287,2308,Tanker,80.98,1365,1.1837,Wednesday,0,0,0
2023-04-27,80,833277,20792,298599,171343,2525,Container,78.13,1252,1.1858,Thursday,0,0,0
2023-04-28,75,842504,21205,322236,178951,2464,Container,76.43,1324,1.1829,Friday,0,0,0
2023-04-29,83,774687,19214,276828,145122,2341,RoRo,75.46,1275,1.2109,Saturday,0,0,0
2023-04-30,76,671558,17238,228746,148010,2082,RoRo,73.12,1278,1.1987,Sunday,0,0,0
2023-05-01,75,690575,16960,245180,137087,2231,Tanker,76.09,1273,1.184,Monday,1,0,0
2023-05-02,89,865839,21578,320850,165368,2236,Container,76.5,1237,1.2046,Tuesday,0,0,0
2023-05-03,79,844061,21495,313717,174874,2450,Container,71.87,1275,1.1958,Wednesday,0,0,0
2023-05-04,88,859436,22072,295049,168316,2495,Container,76.47,1269,1.1966,Thursday,0,0,0
2023-05-05,77,799900,19736,282497,159326,2424,Bulk,74.86,1281,1.1908,Friday,0,0,0
2023-05-06,80,803126,21058,266801,157391,2248,Bulk,69.46,1270,1.1869,Saturday,0,0,0
2023-05-07,68,655316,16540,237607,124529,2205,RoRo,72.46,1302,1.198,Sunday,0,0,0
2023-05-08,83,855503,20866,314960,176893,2379,Tanker,73.65,1305,1.1893,Monday,0,0,0
2023-05-09,83,847802,21380,297129,167270,2390,Container,80.4,1203,1.2131,Tuesday,0,0,0
2023-05-10,86,918435,22769,314778,172194,2649,Container,76.25,1295,1.1825,Wednesday,0,0,0
2023-05-11,72,620359,15726,220727,128480,2332,Container,70.41,1189,1.2107,Thursday,0,0,1
2023-05-12,86,908123,22682,322018,171980,2567,Bulk,75.71,1275,1.1944,Friday,0,0,0
2023-05-13,76,763068,19114,267885,143388,2263,Tanker,69.45,1273,1.1987,Saturday,0,0,0
2023-05-14,72,699234,17025,246519,149388,2268,RoRo,77.17,1143,1.2042,Sunday,0,0,0
2023-05-15,84,837466,21432,291375,157922,2550,Container,72.33,1240,1.1897,Monday,0,0,0
2023-05-16,82,877238,21353,316993,156916,2578,Container,73.29,1208,1.2049,Tuesday,0,0,0
2023-05-17,84,837075,20372,300339,172398,2730,Container,77.37,1190,1.1693,Wednesday,0,0,0
2023-05-18,89,908576,22898,308171,179284,2491,Container,69.35,1292,1.1893,Thursday,0,0,0
2023-05-19,76,826470,21463,279159,163553,2465,Container,68.83,1189,1.1875,Friday,0,0,0
2023-05-20,79,735116,18202,254747,144507,2458,Bulk,71.08,1178,1.1843,Saturday,0,0,0
2023-05-21,79,679947,17349,245350,137843,2369,Tanker,75.76,1218,1.1948,Sunday,0,0,0
2023-05-22,83,846955,21711,297915,163369,2275,Container,67.89,1245,1.201,Monday,0,0,0
2023-05-23,87,896491,22820,307340,191107,2544,Container,63.75,1201,1.2043,Tuesday,0,0,0
2023-05-24,88,890266,22101,314208,166243,2684,Container,70.7,1263,1.1998,Wednesday,0,0,0
2023-05-25,84,904722,22073,313345,184503,2846,Container,73.5,1227,1.1909,Thursday,0,0,0
2023-05-26,80,796205,18801,287477,164378,2465,Bulk,75.24,1089,1.2014,Friday,0,0,0
2023-05-27,74,776529,19282,275116,149229,2328,Tanker,70.04,1168,1.1991,Saturday,0,0,0
2023-05-28,79,780444,20100,270003,147899,2270,RoRo,69.99,1163,1.2073,Sunday,0,0,0
2023-05-29,84,860572,20952,303515,180252,2713,Container,74.47,1211,1.2058,Monday,0,0,0
2023-05-30,88,928241,23556,338035,177721,2665,Tanker,65.19,1053,1.1985,Tuesday,0,0,0
2023-05-31,87,875959,21424,300889,170338,2429,Container,69.41,1308,1.1893,Wednesday,0,0,0
2023-06-01,79,834897,20925,296241,174078,2432,Container,70.93,1204,1.1919,Thursday,0,0,0
2023-06-02,81,855185,21734,298610,171315,2514,Tanker,71.49,1182,1.193,Friday,0,0,0
2023-06-03,84,787296,19353,279823,143082,2435,Tanker,68.38,1230,1.1955,Saturday,0,0,0
2023-06-04,73,693034,17411,236016,152583,2150,RoRo,69.79,1285,1.2014,Sunday,0,0,0
2023-06-05,73,675132,16671,237400,130786,2151,Tanker,62.0,1208,1.206,Monday,0,0,1
2023-06-06,85,901749,22896,326690,177128,2387,Tanker,67.26,1209,1.1984,Tuesday,0,0,0
2023-06-07,82,882769,22187,299599,178600,2628,Container,70.36,1165,1.1991,Wednesday,0,0,0
2023-06-08,90,902975,22603,302747,185596,2520,Container,65.82,1148,1.2005,Thursday,0,0,0
2023-06-09,82,878763,22748,294652,191441,2565,Bulk,68.71,1128,1.194,Friday,0,0,0
2023-06-10,74,770147,19585,257845,140749,2497,Tanker,69.63,1107,1.19,Saturday,0,0,0
2023-06-11,73,706691,17322,253295,147946,2282,RoRo,67.03,1111,1.1817,Sunday,0,0,0
2023-06-12,79,894618,22323,299058,184868,2531,Container,68.33,1075,1.1924,Monday,0,0,0
2023-06-13,81,862652,21528,298949,171433,2513,Container,64.69,1136,1.2042,Tuesday,0,0,0
2023-06-14,84,927073,23217,330658,191713,2597,Tanker,66.71,1052,1.1925,Wednesday,0,0,0
2023-06-15,85,870883,23034,308976,181651,2631,Container,68.92,1143,1.1972,Thursday,0,0,0
2023-06-16,84,914837,23056,316337,171912,2603,Bulk,67.32,1129,1.2043,Friday,0,0,0
2023-06-17,80,762936,18055,268937,166585,2290,Bulk,64.84,1135,1.2049,Saturday,0,0,0
2023-06-18,80,733198,18059,257691,134170,2405,RoRo,67.03,1099,1.1889,Sunday,0,0,0
2023-06-19,87,891129,21312,309653,169143,2660,Tanker,68.25,1276,1.2097,Monday,0,0,0
2023-06-20,83,875828,21731,304431,173071,2380,Container,59.71,1187,1.2111,Tuesday,0,0,0
2023-06-21,82,842168,20061,317113,183833,2617,Container,69.08,1054,1.1885,Wednesday,0,0,0
